"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","regulation"
37137.1110702859,3.08726520245504,0.559466666234728,5.51822903629393,3.42432954433933e-08,1.96162717947479e-05,"ENSG00000102316.17","Upregulated"
319.55779129524,-4.49577043599878,0.8142008734761,-5.52169689625217,3.35741299835399e-08,1.96162717947479e-05,"ENSG00000149970.16","Downregulated"
4715.12894979769,4.62557766174113,0.839385847353344,5.51066911162009,3.57472171530403e-08,1.97236322987546e-05,"ENSG00000160180.15","Upregulated"
1229.31742897082,7.78326760431123,1.41290823971129,5.50868583362613,3.61522456379373e-08,1.97236322987546e-05,"ENSG00000213759.10","Upregulated"
671.333964940321,5.91066431045863,1.07545478855654,5.4959672627353,3.88574595644955e-08,2.07065076386244e-05,"ENSG00000113924.12","Upregulated"
44.7827508811255,-4.80048290107983,0.875108565416273,-5.48558554994411,4.12102056746755e-08,2.14611512006708e-05,"ENSG00000080166.16","Downregulated"
204.172922554006,-4.29705405291939,0.784974812773207,-5.47412984849602,4.39666602437418e-08,2.23878233961133e-05,"ENSG00000261616.1","Downregulated"
268.812032034312,-4.79562402927007,0.879543174759974,-5.4524032098581,4.96936212448901e-08,2.47539051566394e-05,"ENSG00000249679.2","Downregulated"
16.4272880478994,-21.2896831167821,3.90956272587081,-5.44554074446779,5.1648238629193e-08,2.51801646797729e-05,"ENSG00000286700.1","Downregulated"
2154.69611640024,3.27559014940984,0.604542631798777,5.41829471920538,6.01701721607289e-08,2.87237359352279e-05,"ENSG00000140263.15","Upregulated"
236.947613613164,-7.81481508694357,1.44451648209207,-5.40998679061487,6.30293979428876e-08,2.94746045808842e-05,"ENSG00000288009.1","Downregulated"
1429.80534608766,-4.49251171553536,0.831840543485893,-5.40068857032279,6.63855870930056e-08,2.98266537774339e-05,"ENSG00000133800.9","Downregulated"
1696.15246147336,-5.17608586407781,0.958197397384517,-5.4018993144903,6.59389603298622e-08,2.98266537774339e-05,"ENSG00000168079.17","Downregulated"
422.460887094347,-3.96264338718154,0.737316428051193,-5.37441353050445,7.68323430867448e-08,3.32176662167862e-05,"ENSG00000154263.17","Downregulated"
129.313969891112,7.30507540385015,1.35852736493456,5.37720151423086,7.56524856225655e-08,3.32176662167862e-05,"ENSG00000223808.1","Upregulated"
376.958641424591,-5.47017181478455,1.02049492842205,-5.36031259189389,8.30780718381602e-08,3.52527951499926e-05,"ENSG00000231290.6","Downregulated"
347.550790973445,4.7145005947522,0.88094210914149,5.35165766947688,8.71521539884331e-08,3.62596458348112e-05,"ENSG00000004838.14","Upregulated"
2345.08784008804,4.63226579975438,0.86606360074103,5.34864390535623,8.86157007396974e-08,3.62596458348112e-05,"ENSG00000108932.12","Upregulated"
15.2943716308029,-20.8786256582409,3.90977079282794,-5.34011500022982,9.28876399556978e-08,3.66970238266355e-05,"ENSG00000258422.5","Downregulated"
484.735219436261,-5.08161480128138,0.951270494953765,-5.34192411962526,9.19651527806859e-08,3.66970238266355e-05,"ENSG00000261175.6","Downregulated"
1261.07183133739,2.82823261813108,0.532801891136264,5.30822556222451,1.10697600656281e-07,4.22754136906335e-05,"ENSG00000079462.8","Upregulated"
61.3493423186514,-4.31180506468093,0.811965747505769,-5.31032876439199,1.09427656100038e-07,4.22754136906335e-05,"ENSG00000226314.8","Downregulated"
1426.0430556644,-5.46543916548166,1.03071419605884,-5.3025748421628,1.14180630820548e-07,4.28907372888858e-05,"ENSG00000165028.12","Downregulated"
842.882874219508,6.63988075855378,1.2611848156607,5.26479598874281,1.4034511788539e-07,5.18688392133199e-05,"ENSG00000188916.9","Upregulated"
1039.00614353499,3.74834541513179,0.714757223239179,5.24422180463573,1.56943308625552e-07,5.6190608966342e-05,"ENSG00000165548.11","Upregulated"
88.3279756233211,5.86597492460604,1.11846632678266,5.24465939129336,1.56571300541726e-07,5.6190608966342e-05,"ENSG00000217275.2","Upregulated"
1911.44550595186,5.02588592973444,0.96154462499099,5.2268878626216,1.72386977938597e-07,6.023554086336e-05,"ENSG00000008735.14","Upregulated"
14896.544582184,4.70119921802437,0.899630719698058,5.2256988507487,1.73498546608264e-07,6.023554086336e-05,"ENSG00000181019.13","Upregulated"
386.611643567794,8.00336212811547,1.53691807470538,5.20740972458774,1.91494948913209e-07,6.54912725283175e-05,"ENSG00000196747.4","Upregulated"
258.885009722059,-6.25737481495393,1.20255088578245,-5.20341790849252,1.95656202284314e-07,6.59303855756291e-05,"ENSG00000232079.7","Downregulated"
56.4561130876889,-3.89337727699608,0.749382899558991,-5.19544451746539,2.04231241568565e-07,6.68536381328872e-05,"ENSG00000075035.10","Downregulated"
2461.15978620863,3.23578285897703,0.622578487387065,5.19738944491557,2.02106663433036e-07,6.68536381328872e-05,"ENSG00000183010.17","Upregulated"
136.514652922808,-5.07425326100555,0.97774259417731,-5.18976394321362,2.10560841899403e-07,6.79548046659568e-05,"ENSG00000179796.12","Downregulated"
133.62827680941,-3.43737421821593,0.662682315222376,-5.18706194394587,2.136376865939e-07,6.79901937585086e-05,"ENSG00000287059.1","Downregulated"
1931.3824759846,-3.72154199939282,0.71793620453218,-5.18366670450593,2.17565584261231e-07,6.82917506542717e-05,"ENSG00000146281.6","Downregulated"
398.572620191118,-2.8320151072569,0.551528519766735,-5.13484798293781,2.82372171005664e-07,8.7436161167889e-05,"ENSG00000149451.18","Downregulated"
91.2011748876799,4.80166401321019,0.939593975024435,5.11036058217095,3.21544521768111e-07,9.82382822905934e-05,"ENSG00000123201.14","Upregulated"
342.616433036088,3.76354619251975,0.738262816597852,5.09784064415347,3.43549829782614e-07,0.000103580273679458,"ENSG00000277013.1","Upregulated"
834.849118471262,-4.5443526686131,0.892551527026381,-5.0914177288487,3.55396074769938e-07,0.000105760333211407,"ENSG00000117707.16","Downregulated"
365.079958305463,-3.08854878732493,0.607296278740163,-5.08573639498027,3.66202387420455e-07,0.000107578993658363,"ENSG00000078549.15","Downregulated"
2596.84448276382,-4.56327395178736,0.898551434518484,-5.07847828903944,3.80469899769864e-07,0.000110355535231983,"ENSG00000135063.19","Downregulated"
83.6691656370252,-3.40393598656783,0.671771930845728,-5.06710064870148,4.03920736226367e-07,0.00011487636521156,"ENSG00000188517.16","Downregulated"
37.9337944255674,-5.37889303002819,1.06174574573417,-5.06608390157366,4.06082987786347e-07,0.00011487636521156,"ENSG00000282556.3","Downregulated"
192.284992490623,6.10387200305356,1.20958699106798,5.04624474975899,4.50578152485037e-07,0.000122911283167168,"ENSG00000105219.10","Upregulated"
478.840865625066,-4.26870237103331,0.845791169437065,-5.04699330672185,4.48817067666812e-07,0.000122911283167168,"ENSG00000165197.5","Downregulated"
249.257683962488,-5.52973514718275,1.09483739811549,-5.05073644424361,4.40109962250322e-07,0.000122911283167168,"ENSG00000172318.5","Downregulated"
147.6196959868,-5.74002399694987,1.13868274888566,-5.0409334843855,4.63266479590587e-07,0.000124885742509867,"ENSG00000153822.14","Downregulated"
371.245353252447,-4.79172767506693,0.951014116839065,-5.03854526470485,4.6908349146888e-07,0.000124983478180441,"ENSG00000234899.11","Downregulated"
5626.9501111231,2.79115386284846,0.554923078869277,5.02980317296547,4.90983590912447e-07,0.000127845431842816,"ENSG00000100304.13","Upregulated"
340.519830749498,-4.75490579835355,0.944943145607284,-5.03194908652174,4.85518220407258e-07,0.000127845431842816,"ENSG00000231367.6","Downregulated"
9788.99559898007,3.97369455470401,0.790597186163665,5.02619364734421,5.00310696468796e-07,0.000128810329200966,"ENSG00000115648.14","Upregulated"
22761.7407285232,-5.01128799244515,1.00237141631933,-4.99943225720301,5.74993690613143e-07,0.000146393393630106,"ENSG00000182253.15","Downregulated"
1881.842217967,3.87038463842468,0.775201150263317,4.99274883313834,5.95259473123652e-07,0.000149266558397424,"ENSG00000117472.10","Upregulated"
542.559048459172,5.86049719019735,1.17410944675222,4.9914402838751,5.99307121085931e-07,0.000149266558397424,"ENSG00000123388.4","Upregulated"
9631.10475414257,7.17672198989525,1.43926186581252,4.98639070510194,6.15176803279814e-07,0.000151571626562943,"ENSG00000086548.9","Upregulated"
312.389284291584,-3.55736322012342,0.714559576593151,-4.97839975371134,6.41121346484974e-07,0.000156283558865497,"ENSG00000155970.12","Downregulated"
136.968528243263,7.78354348035353,1.5661921112955,4.96972461054937,6.70480611898692e-07,0.000161719923589964,"ENSG00000101204.18","Upregulated"
544.89715748754,3.83311098898892,0.774239399791179,4.95080848381361,7.39058065000963e-07,0.000176403921889917,"ENSG00000130513.6","Upregulated"
70.7865864361518,4.71035067539716,0.952122246739602,4.94721207442326,7.52839418059663e-07,0.000177840849746589,"ENSG00000106927.12","Upregulated"
4320.4369415299,3.35746451911094,0.679374806050363,4.94199150337943,7.73285866556374e-07,0.000179246766665208,"ENSG00000029993.15","Upregulated"
510.00299321618,6.70387046519922,1.3565914697986,4.94170176832563,7.74436148200034e-07,0.000179246766665208,"ENSG00000154118.13","Upregulated"
6411.54857396125,3.34702577861894,0.679685982733306,4.92437075891889,8.46322410686228e-07,0.000193926317184642,"ENSG00000126709.15","Upregulated"
163.254700553726,-6.56603158813532,1.33424589267001,-4.92115555626392,8.60347124555879e-07,0.000195188059525479,"ENSG00000165621.8","Downregulated"
5937.24583506767,-4.3183455396802,0.878506569063939,-4.91555293010666,8.85322260035397e-07,0.000198885041827952,"ENSG00000179388.9","Downregulated"
5039.21686581767,2.96284673466349,0.604543731561584,4.90096345389311,9.53677977368405e-07,0.000210120934359804,"ENSG00000099282.10","Upregulated"
153.530848340575,-4.77181565048113,0.973324877931734,-4.90259291493812,9.45798540947155e-07,0.000210120934359804,"ENSG00000248309.7","Downregulated"
161.649884553351,5.80097615739587,1.18435041810876,4.89802348080325,9.68054691166614e-07,0.000211257192318017,"ENSG00000155886.11","Upregulated"
2360.70431523706,3.72256156188148,0.761005511572201,4.89163548131319,1.00001521682984e-06,0.000216173100739991,"ENSG00000101255.11","Upregulated"
297.735038960466,-3.70103342818028,0.758258367020482,-4.88096615764783,1.05567359028274e-06,0.000226072006053633,"ENSG00000174514.13","Downregulated"
1826.28699034946,-6.51224687277266,1.33486662173035,-4.87857495779691,1.06855054891541e-06,0.00022671080812822,"ENSG00000109819.9","Downregulated"
558.234715376505,-6.06845605906048,1.24770672728697,-4.86368785736679,1.15218567272083e-06,0.000240121587465313,"ENSG00000165186.12","Downregulated"
26.2250061822469,7.27077031023657,1.49493698413965,4.863596517696,1.15271775426309e-06,0.000240121587465313,"ENSG00000284659.1","Upregulated"
1874.10083242775,-3.64871596889818,0.75391031518241,-4.83972150986602,1.30021198485941e-06,0.000263684733172496,"ENSG00000148143.13","Downregulated"
1952.05613305352,3.24489195523977,0.670473866182528,4.83969938114842,1.30035676217562e-06,0.000263684733172496,"ENSG00000158373.8","Upregulated"
802.539411158335,-2.46399182201704,0.508994969373683,-4.84089621759715,1.29254866781966e-06,0.000263684733172496,"ENSG00000159433.12","Downregulated"
612.730228970806,-3.49462832168059,0.722353050080812,-4.83783978110098,1.31257877116029e-06,0.000263828333003218,"ENSG00000173320.12","Downregulated"
128.36012010755,-6.22369861072054,1.28946409330297,-4.82657767908723,1.38899231818247e-06,0.000276759738946376,"ENSG00000082293.13","Downregulated"
107.722364944487,-6.88997752326658,1.42817268567049,-4.82433083365679,1.40474084309048e-06,0.000277484755849788,"ENSG00000100373.10","Downregulated"
38507.4587294345,4.34329037401236,0.901102075267687,4.8199759974164,1.43575494542154e-06,0.000281187083926404,"ENSG00000099194.6","Upregulated"
101.746786878497,5.90131494561679,1.22757996626788,4.80727537738996,1.53001173828412e-06,0.000297107533652901,"ENSG00000170369.4","Upregulated"
723.606920452793,-5.55652167665644,1.15836265726145,-4.79687569503746,1.61159541064815e-06,0.000305190886277618,"ENSG00000108381.11","Downregulated"
1460.33976382198,-2.7905910083941,0.581454059560468,-4.79933188617439,1.59195799751696e-06,0.000305190886277618,"ENSG00000214548.18","Downregulated"
28.0946331482798,8.34502151863021,1.73908760417974,4.79850554887156,1.59853880313052e-06,0.000305190886277618,"ENSG00000259457.1","Upregulated"
8695.3024284049,4.27351734316298,0.891298533200345,4.7947092741399,1.62910917628949e-06,0.000305978751356536,"ENSG00000119333.11","Upregulated"
361.993572584544,-3.00508395484753,0.627598227966416,-4.78822887149442,1.68259690913162e-06,0.000313455492486519,"ENSG00000163293.12","Downregulated"
1292.1086178021,2.77858855976248,0.580611024921284,4.78562831310202,1.70453246541853e-06,0.000314981104133873,"ENSG00000131153.9","Upregulated"
340.144905006082,-4.28604838863195,0.897497305562321,-4.77555571706877,1.79211661611978e-06,0.000325909207474354,"ENSG00000078399.19","Downregulated"
764.738632288258,-6.04871673661311,1.26632893227024,-4.77657627688338,1.7830493729935e-06,0.000325909207474354,"ENSG00000174611.12","Downregulated"
363.78743411883,-3.52699925311981,0.739902327802544,-4.76684438011533,1.87133737297962e-06,0.000335396322941167,"ENSG00000106004.5","Downregulated"
231.766208272414,2.95593141919447,0.62013346490135,4.76660523338261,1.87355893063059e-06,0.000335396322941167,"ENSG00000284753.2","Upregulated"
164.58525793693,-4.61716535970425,0.96982312887439,-4.76083238503818,1.92796123358944e-06,0.000342459718654794,"ENSG00000114200.10","Downregulated"
82.9160608070497,8.12400482091696,1.70875121244606,4.75435204478217,1.99083872402261e-06,0.000345913368090159,"ENSG00000029559.7","Upregulated"
80.7402706542926,-3.81248134563833,0.801534261804969,-4.75647957587369,1.9699815970178e-06,0.000345913368090159,"ENSG00000154645.14","Downregulated"
4297.30477647475,2.79620524551126,0.588159195857595,4.75416394949688,1.99269287718866e-06,0.000345913368090159,"ENSG00000246705.4","Upregulated"
413.861343448951,-7.98873954386171,1.68159008705888,-4.75070565968554,2.02708012761979e-06,0.000349236947701352,"ENSG00000084453.16","Downregulated"
212.457845860956,-3.65237515189226,0.771409482665954,-4.73467754022135,2.19403642708399e-06,0.000375180229031362,"ENSG00000105997.22","Downregulated"
1005.39536544432,-3.18430588189787,0.673800697970489,-4.72588688537889,2.29113166496612e-06,0.00038888141460025,"ENSG00000073756.12","Downregulated"
1729.88491246087,4.4532627077808,0.943260827838132,4.72113605945799,2.34530979993814e-06,0.000392265903326881,"ENSG00000162849.16","Upregulated"
48.3590557038629,6.53473795475147,1.38402093966615,4.72156003385884,2.34042526794991e-06,0.000392265903326881,"ENSG00000215182.8","Upregulated"
4055.75131785481,7.80937567211924,1.65562533036211,4.71687375694548,2.39496192316924e-06,0.000392293713634864,"ENSG00000160182.3","Upregulated"
138.316575893035,5.99848936289798,1.2709701347641,4.71961472486632,2.36291751755079e-06,0.000392293713634864,"ENSG00000163623.9","Upregulated"
390.708033797873,-7.62728381641099,1.61707558505437,-4.71671447327836,2.39683686431356e-06,0.000392293713634864,"ENSG00000214128.11","Downregulated"
78.3240951109613,-4.76152409212343,1.01025704147054,-4.71318080118749,2.43879625335913e-06,0.000396330335811852,"ENSG00000235904.3","Downregulated"
153.334288464019,5.14457884932521,1.09215357952642,4.71049030627726,2.47121554334111e-06,0.000398770654648719,"ENSG00000203711.14","Upregulated"
260.987485646425,-3.88425530635097,0.826301342851057,-4.70077331951173,2.59178097066951e-06,0.00040957289077187,"ENSG00000130988.13","Downregulated"
126.48445412665,4.2813337014389,0.910337623634134,4.70301741934767,2.56344539577175e-06,0.00040957289077187,"ENSG00000137142.5","Upregulated"
39.4536755868848,5.21728410020333,1.1095767312742,4.70204894636893,2.57563734903921e-06,0.00040957289077187,"ENSG00000275896.6","Upregulated"
2657.59614528732,2.35662077759028,0.502345718194452,4.69123293428384,2.71563580948764e-06,0.000426206020127395,"ENSG00000159167.12","Upregulated"
69.5911142172318,-3.53143957846872,0.753958957422809,-4.68386182523771,2.81519821540596e-06,0.000438826203454505,"ENSG00000170629.14","Downregulated"
5601.26215535099,3.10639292074088,0.66350528524048,4.68179077068693,2.84379658759219e-06,0.00044028888518978,"ENSG00000185442.13","Upregulated"
249.333205029677,6.34253131586593,1.35661519955319,4.67526187083477,2.9357875641618e-06,0.00045148078016915,"ENSG00000131650.14","Upregulated"
1907.06482801857,-3.87019229224097,0.828563656962573,-4.67096554346673,2.9978722857248e-06,0.000454922155994027,"ENSG00000106809.11","Downregulated"
82.7915587027832,5.71864627686708,1.22412317704349,4.67162650304424,2.98823968050049e-06,0.000454922155994027,"ENSG00000277224.2","Upregulated"
103.638282809257,-3.83614993753202,0.821525794972404,-4.66954289324644,3.01870668043285e-06,0.000455070032075253,"ENSG00000154529.15","Downregulated"
39.5334136054196,5.92988292449387,1.27120906187872,4.66475822295514,3.08980110954535e-06,0.000462743154406027,"ENSG00000197238.5","Upregulated"
131.670674156883,4.04029707543221,0.866839033812115,4.66095424621584,3.1474669286999e-06,0.000465297143253093,"ENSG00000187730.9","Upregulated"
390.427754628724,-4.79182778894372,1.02797560243034,-4.66142170846749,3.14032526303646e-06,0.000465297143253093,"ENSG00000277639.2","Downregulated"
122.387931456852,-2.7570543450066,0.592367472357442,-4.65429733005825,3.2508741461543e-06,0.000474461975700507,"ENSG00000181690.8","Downregulated"
109.916466234748,-5.64869680602457,1.21362074020126,-4.65441683625793,3.2489893639739e-06,0.000474461975700507,"ENSG00000188763.5","Downregulated"
37.3194665095279,-6.0571696028756,1.30294597755297,-4.64882635752207,3.3382909514494e-06,0.000484136701655136,"ENSG00000162669.16","Downregulated"
327.871948024996,2.61051484897021,0.562185693048454,4.64350993141552,3.42539518861072e-06,0.000493644687747334,"ENSG00000177465.4","Upregulated"
76.8516378295467,-3.24263425938234,0.698592982581759,-4.64166451744001,3.45613681617715e-06,0.00049496199378677,"ENSG00000226197.3","Downregulated"
14984.0086354585,3.22365945744879,0.695712373481059,4.63360949197859,3.59344560607691e-06,0.00051142989203507,"ENSG00000108829.10","Upregulated"
7565.09397460393,3.28310038545241,0.709496067283864,4.62736939194176,3.70339633515995e-06,0.00051743672941375,"ENSG00000125505.17","Upregulated"
317.380714577173,6.08581141982015,1.31449787864421,4.62976130938844,3.66087479416066e-06,0.00051743672941375,"ENSG00000203805.11","Upregulated"
59.58646106937,3.78887839266903,0.818782140918909,4.62745607569899,3.70184710807791e-06,0.00051743672941375,"ENSG00000259345.7","Upregulated"
261.255533802252,-2.58567331470613,0.559489593446513,-4.62148598471354,3.81001077264506e-06,0.000525919197857765,"ENSG00000139737.22","Downregulated"
1140.26012499247,5.30659158357153,1.1482035761361,4.62164697433632,3.8070546884243e-06,0.000525919197857765,"ENSG00000273802.2","Upregulated"
33238.6526707506,-3.02975755927823,0.657567569213459,-4.60752278720533,4.07494558761536e-06,0.000559121576015679,"ENSG00000151914.20","Downregulated"
99.8970037519631,4.03895504000699,0.877230663679636,4.60421096438326,4.14032597613835e-06,0.000564710889388299,"ENSG00000167646.14","Upregulated"
102716.189100737,-4.11634967687313,0.89686937152964,-4.58968697955708,4.4391119852664e-06,0.000601880544558546,"ENSG00000120738.8","Downregulated"
2190.16491167487,2.73651683801228,0.596745714874464,4.5857335374213,4.52395275301194e-06,0.000609775608132444,"ENSG00000160325.15","Upregulated"
103.507115778131,-4.78454033848888,1.04384678696788,-4.58356570928076,4.57113146861586e-06,0.000612531616794525,"ENSG00000261026.1","Downregulated"
5246.42186457618,3.03748269535972,0.66328866618222,4.57942800808428,4.66249232315168e-06,0.000619204575454062,"ENSG00000104522.16","Upregulated"
91.1508666478263,8.1557496601548,1.78117133766804,4.57886868471201,4.67497562859181e-06,0.000619204575454062,"ENSG00000170099.6","Upregulated"
336.123386360089,-5.80940798769996,1.27393998598353,-4.56018968838226,5.11074337514267e-06,0.000673032032747237,"ENSG00000115361.8","Downregulated"
15066.5058680481,3.649093111882,0.801520426016869,4.55271380919892,5.2958293936833e-06,0.000685585506931407,"ENSG00000013588.9","Upregulated"
146.04318946366,4.04215936532228,0.887746950338509,4.553278796149,5.28162034267728e-06,0.000685585506931407,"ENSG00000126262.5","Upregulated"
41.359818083922,-3.50188966290123,0.769136369855927,-4.55301530410946,5.28824244645336e-06,0.000685585506931407,"ENSG00000186479.5","Downregulated"
194.361321930724,5.16320581522049,1.13491545749432,4.54941888501533,5.37942649385018e-06,0.000692495385843163,"ENSG00000237330.3","Upregulated"
25032.036628592,5.18740037969809,1.14102831709899,4.54625034450225,5.46100767998282e-06,0.000699069999883388,"ENSG00000134824.14","Upregulated"
3149.58128506291,4.30474825606503,0.947540495352082,4.54307576001329,5.54393156036754e-06,0.000705742487634787,"ENSG00000115255.12","Upregulated"
4408.97727452472,-3.0563348614232,0.673255291915834,-4.53963733835052,5.63510665421927e-06,0.000709662908842177,"ENSG00000122877.16","Downregulated"
401.586741403269,5.29116680302843,1.16586013650712,4.53842329567988,5.66764040840178e-06,0.000709662908842177,"ENSG00000170835.16","Upregulated"
80.2104462183375,5.35531941129927,1.17979892707352,4.53917976055723,5.64734771597669e-06,0.000709662908842177,"ENSG00000276966.2","Upregulated"
132.923803666667,-3.3740411491051,0.743969673678842,-4.53518640406519,5.75526328590082e-06,0.000712843799638548,"ENSG00000168952.15","Downregulated"
206.309260403095,3.4709536903006,0.765176312519461,4.53614890256071,5.72907383599727e-06,0.000712843799638548,"ENSG00000243742.5","Upregulated"
1007.21156631082,3.21057993937175,0.708560776096831,4.53112851808918,5.86694315615051e-06,0.000718904467807662,"ENSG00000108106.14","Upregulated"
86.5318442755556,5.21089874660265,1.14983551191348,4.53186450810779,5.84653467412326e-06,0.000718904467807662,"ENSG00000163888.4","Upregulated"
312.506933987071,5.92402446331569,1.30872226038084,4.52657117759409,5.99484138312387e-06,0.00073066912474947,"ENSG00000174672.16","Upregulated"
132.996910873143,-2.8021709383171,0.61978116381952,-4.52122636488044,6.1482398405716e-06,0.000745400887337871,"ENSG00000248334.6","Downregulated"
4232.06651412535,5.80680959704603,1.28595538466344,4.51556070008276,6.3149454361328e-06,0.000761582419597616,"ENSG00000060718.22","Upregulated"
120.530136762213,-2.99929847183835,0.664533871519611,-4.51338690228048,6.38004787080875e-06,0.000765405324145087,"ENSG00000182732.18","Downregulated"
1355.56581786623,2.53435808626699,0.561662036856024,4.51224743700569,6.41442941604826e-06,0.00076552206062151,"ENSG00000121900.19","Upregulated"
