"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","regulation"
19747.6987098704,-4.15612902796407,0.749560565797405,-5.5447541100867,2.94367546770478e-08,1.77503630702598e-05,"ENSG00000125740.14","Downregulated"
319.55779129524,-4.49577043599878,0.8142008734761,-5.52169689625217,3.35741299835399e-08,1.96162717947479e-05,"ENSG00000149970.16","Downregulated"
44.7827508811255,-4.80048290107983,0.875108565416273,-5.48558554994411,4.12102056746755e-08,2.14611512006708e-05,"ENSG00000080166.16","Downregulated"
204.172922554006,-4.29705405291939,0.784974812773207,-5.47412984849602,4.39666602437418e-08,2.23878233961133e-05,"ENSG00000261616.1","Downregulated"
268.812032034312,-4.79562402927007,0.879543174759974,-5.4524032098581,4.96936212448901e-08,2.47539051566394e-05,"ENSG00000249679.2","Downregulated"
16.4272880478994,-21.2896831167821,3.90956272587081,-5.44554074446779,5.1648238629193e-08,2.51801646797729e-05,"ENSG00000286700.1","Downregulated"
236.947613613164,-7.81481508694357,1.44451648209207,-5.40998679061487,6.30293979428876e-08,2.94746045808842e-05,"ENSG00000288009.1","Downregulated"
1429.80534608766,-4.49251171553536,0.831840543485893,-5.40068857032279,6.63855870930056e-08,2.98266537774339e-05,"ENSG00000133800.9","Downregulated"
1696.15246147336,-5.17608586407781,0.958197397384517,-5.4018993144903,6.59389603298622e-08,2.98266537774339e-05,"ENSG00000168079.17","Downregulated"
422.460887094347,-3.96264338718154,0.737316428051193,-5.37441353050445,7.68323430867448e-08,3.32176662167862e-05,"ENSG00000154263.17","Downregulated"
376.958641424591,-5.47017181478455,1.02049492842205,-5.36031259189389,8.30780718381602e-08,3.52527951499926e-05,"ENSG00000231290.6","Downregulated"
15.2943716308029,-20.8786256582409,3.90977079282794,-5.34011500022982,9.28876399556978e-08,3.66970238266355e-05,"ENSG00000258422.5","Downregulated"
484.735219436261,-5.08161480128138,0.951270494953765,-5.34192411962526,9.19651527806859e-08,3.66970238266355e-05,"ENSG00000261175.6","Downregulated"
61.3493423186514,-4.31180506468093,0.811965747505769,-5.31032876439199,1.09427656100038e-07,4.22754136906335e-05,"ENSG00000226314.8","Downregulated"
1426.0430556644,-5.46543916548166,1.03071419605884,-5.3025748421628,1.14180630820548e-07,4.28907372888858e-05,"ENSG00000165028.12","Downregulated"
258.885009722059,-6.25737481495393,1.20255088578245,-5.20341790849252,1.95656202284314e-07,6.59303855756291e-05,"ENSG00000232079.7","Downregulated"
56.4561130876889,-3.89337727699608,0.749382899558991,-5.19544451746539,2.04231241568565e-07,6.68536381328872e-05,"ENSG00000075035.10","Downregulated"
136.514652922808,-5.07425326100555,0.97774259417731,-5.18976394321362,2.10560841899403e-07,6.79548046659568e-05,"ENSG00000179796.12","Downregulated"
133.62827680941,-3.43737421821593,0.662682315222376,-5.18706194394587,2.136376865939e-07,6.79901937585086e-05,"ENSG00000287059.1","Downregulated"
1931.3824759846,-3.72154199939282,0.71793620453218,-5.18366670450593,2.17565584261231e-07,6.82917506542717e-05,"ENSG00000146281.6","Downregulated"
398.572620191118,-2.8320151072569,0.551528519766735,-5.13484798293781,2.82372171005664e-07,8.7436161167889e-05,"ENSG00000149451.18","Downregulated"
834.849118471262,-4.5443526686131,0.892551527026381,-5.0914177288487,3.55396074769938e-07,0.000105760333211407,"ENSG00000117707.16","Downregulated"
365.079958305463,-3.08854878732493,0.607296278740163,-5.08573639498027,3.66202387420455e-07,0.000107578993658363,"ENSG00000078549.15","Downregulated"
2596.84448276382,-4.56327395178736,0.898551434518484,-5.07847828903944,3.80469899769864e-07,0.000110355535231983,"ENSG00000135063.19","Downregulated"
83.6691656370252,-3.40393598656783,0.671771930845728,-5.06710064870148,4.03920736226367e-07,0.00011487636521156,"ENSG00000188517.16","Downregulated"
37.9337944255674,-5.37889303002819,1.06174574573417,-5.06608390157366,4.06082987786347e-07,0.00011487636521156,"ENSG00000282556.3","Downregulated"
478.840865625066,-4.26870237103331,0.845791169437065,-5.04699330672185,4.48817067666812e-07,0.000122911283167168,"ENSG00000165197.5","Downregulated"
249.257683962488,-5.52973514718275,1.09483739811549,-5.05073644424361,4.40109962250322e-07,0.000122911283167168,"ENSG00000172318.5","Downregulated"
147.6196959868,-5.74002399694987,1.13868274888566,-5.0409334843855,4.63266479590587e-07,0.000124885742509867,"ENSG00000153822.14","Downregulated"
371.245353252447,-4.79172767506693,0.951014116839065,-5.03854526470485,4.6908349146888e-07,0.000124983478180441,"ENSG00000234899.11","Downregulated"
340.519830749498,-4.75490579835355,0.944943145607284,-5.03194908652174,4.85518220407258e-07,0.000127845431842816,"ENSG00000231367.6","Downregulated"
22761.7407285232,-5.01128799244515,1.00237141631933,-4.99943225720301,5.74993690613143e-07,0.000146393393630106,"ENSG00000182253.15","Downregulated"
312.389284291584,-3.55736322012342,0.714559576593151,-4.97839975371134,6.41121346484974e-07,0.000156283558865497,"ENSG00000155970.12","Downregulated"
163.254700553726,-6.56603158813532,1.33424589267001,-4.92115555626392,8.60347124555879e-07,0.000195188059525479,"ENSG00000165621.8","Downregulated"
5937.24583506767,-4.3183455396802,0.878506569063939,-4.91555293010666,8.85322260035397e-07,0.000198885041827952,"ENSG00000179388.9","Downregulated"
153.530848340575,-4.77181565048113,0.973324877931734,-4.90259291493812,9.45798540947155e-07,0.000210120934359804,"ENSG00000248309.7","Downregulated"
297.735038960466,-3.70103342818028,0.758258367020482,-4.88096615764783,1.05567359028274e-06,0.000226072006053633,"ENSG00000174514.13","Downregulated"
1826.28699034946,-6.51224687277266,1.33486662173035,-4.87857495779691,1.06855054891541e-06,0.00022671080812822,"ENSG00000109819.9","Downregulated"
558.234715376505,-6.06845605906048,1.24770672728697,-4.86368785736679,1.15218567272083e-06,0.000240121587465313,"ENSG00000165186.12","Downregulated"
1874.10083242775,-3.64871596889818,0.75391031518241,-4.83972150986602,1.30021198485941e-06,0.000263684733172496,"ENSG00000148143.13","Downregulated"
802.539411158335,-2.46399182201704,0.508994969373683,-4.84089621759715,1.29254866781966e-06,0.000263684733172496,"ENSG00000159433.12","Downregulated"
612.730228970806,-3.49462832168059,0.722353050080812,-4.83783978110098,1.31257877116029e-06,0.000263828333003218,"ENSG00000173320.12","Downregulated"
128.36012010755,-6.22369861072054,1.28946409330297,-4.82657767908723,1.38899231818247e-06,0.000276759738946376,"ENSG00000082293.13","Downregulated"
107.722364944487,-6.88997752326658,1.42817268567049,-4.82433083365679,1.40474084309048e-06,0.000277484755849788,"ENSG00000100373.10","Downregulated"
723.606920452793,-5.55652167665644,1.15836265726145,-4.79687569503746,1.61159541064815e-06,0.000305190886277618,"ENSG00000108381.11","Downregulated"
1460.33976382198,-2.7905910083941,0.581454059560468,-4.79933188617439,1.59195799751696e-06,0.000305190886277618,"ENSG00000214548.18","Downregulated"
361.993572584544,-3.00508395484753,0.627598227966416,-4.78822887149442,1.68259690913162e-06,0.000313455492486519,"ENSG00000163293.12","Downregulated"
340.144905006082,-4.28604838863195,0.897497305562321,-4.77555571706877,1.79211661611978e-06,0.000325909207474354,"ENSG00000078399.19","Downregulated"
764.738632288258,-6.04871673661311,1.26632893227024,-4.77657627688338,1.7830493729935e-06,0.000325909207474354,"ENSG00000174611.12","Downregulated"
363.78743411883,-3.52699925311981,0.739902327802544,-4.76684438011533,1.87133737297962e-06,0.000335396322941167,"ENSG00000106004.5","Downregulated"
164.58525793693,-4.61716535970425,0.96982312887439,-4.76083238503818,1.92796123358944e-06,0.000342459718654794,"ENSG00000114200.10","Downregulated"
80.7402706542926,-3.81248134563833,0.801534261804969,-4.75647957587369,1.9699815970178e-06,0.000345913368090159,"ENSG00000154645.14","Downregulated"
413.861343448951,-7.98873954386171,1.68159008705888,-4.75070565968554,2.02708012761979e-06,0.000349236947701352,"ENSG00000084453.16","Downregulated"
212.457845860956,-3.65237515189226,0.771409482665954,-4.73467754022135,2.19403642708399e-06,0.000375180229031362,"ENSG00000105997.22","Downregulated"
1005.39536544432,-3.18430588189787,0.673800697970489,-4.72588688537889,2.29113166496612e-06,0.00038888141460025,"ENSG00000073756.12","Downregulated"
390.708033797873,-7.62728381641099,1.61707558505437,-4.71671447327836,2.39683686431356e-06,0.000392293713634864,"ENSG00000214128.11","Downregulated"
78.3240951109613,-4.76152409212343,1.01025704147054,-4.71318080118749,2.43879625335913e-06,0.000396330335811852,"ENSG00000235904.3","Downregulated"
260.987485646425,-3.88425530635097,0.826301342851057,-4.70077331951173,2.59178097066951e-06,0.00040957289077187,"ENSG00000130988.13","Downregulated"
69.5911142172318,-3.53143957846872,0.753958957422809,-4.68386182523771,2.81519821540596e-06,0.000438826203454505,"ENSG00000170629.14","Downregulated"
1907.06482801857,-3.87019229224097,0.828563656962573,-4.67096554346673,2.9978722857248e-06,0.000454922155994027,"ENSG00000106809.11","Downregulated"
103.638282809257,-3.83614993753202,0.821525794972404,-4.66954289324644,3.01870668043285e-06,0.000455070032075253,"ENSG00000154529.15","Downregulated"
390.427754628724,-4.79182778894372,1.02797560243034,-4.66142170846749,3.14032526303646e-06,0.000465297143253093,"ENSG00000277639.2","Downregulated"
122.387931456852,-2.7570543450066,0.592367472357442,-4.65429733005825,3.2508741461543e-06,0.000474461975700507,"ENSG00000181690.8","Downregulated"
109.916466234748,-5.64869680602457,1.21362074020126,-4.65441683625793,3.2489893639739e-06,0.000474461975700507,"ENSG00000188763.5","Downregulated"
37.3194665095279,-6.0571696028756,1.30294597755297,-4.64882635752207,3.3382909514494e-06,0.000484136701655136,"ENSG00000162669.16","Downregulated"
76.8516378295467,-3.24263425938234,0.698592982581759,-4.64166451744001,3.45613681617715e-06,0.00049496199378677,"ENSG00000226197.3","Downregulated"
261.255533802252,-2.58567331470613,0.559489593446513,-4.62148598471354,3.81001077264506e-06,0.000525919197857765,"ENSG00000139737.22","Downregulated"
33238.6526707506,-3.02975755927823,0.657567569213459,-4.60752278720533,4.07494558761536e-06,0.000559121576015679,"ENSG00000151914.20","Downregulated"
102716.189100737,-4.11634967687313,0.89686937152964,-4.58968697955708,4.4391119852664e-06,0.000601880544558546,"ENSG00000120738.8","Downregulated"
103.507115778131,-4.78454033848888,1.04384678696788,-4.58356570928076,4.57113146861586e-06,0.000612531616794525,"ENSG00000261026.1","Downregulated"
336.123386360089,-5.80940798769996,1.27393998598353,-4.56018968838226,5.11074337514267e-06,0.000673032032747237,"ENSG00000115361.8","Downregulated"
41.359818083922,-3.50188966290123,0.769136369855927,-4.55301530410946,5.28824244645336e-06,0.000685585506931407,"ENSG00000186479.5","Downregulated"
4408.97727452472,-3.0563348614232,0.673255291915834,-4.53963733835052,5.63510665421927e-06,0.000709662908842177,"ENSG00000122877.16","Downregulated"
132.923803666667,-3.3740411491051,0.743969673678842,-4.53518640406519,5.75526328590082e-06,0.000712843799638548,"ENSG00000168952.15","Downregulated"
132.996910873143,-2.8021709383171,0.61978116381952,-4.52122636488044,6.1482398405716e-06,0.000745400887337871,"ENSG00000248334.6","Downregulated"
120.530136762213,-2.99929847183835,0.664533871519611,-4.51338690228048,6.38004787080875e-06,0.000765405324145087,"ENSG00000182732.18","Downregulated"
38.5766205077235,-4.67798882798149,1.03771381780183,-4.50797584818789,6.54490240731705e-06,0.000777046081664575,"ENSG00000120907.18","Downregulated"
12.7828427623081,-7.02059620472147,1.5580138323785,-4.50611930319235,6.60239753943238e-06,0.000779831635147183,"ENSG00000230910.4","Downregulated"
237.743465372316,-4.62441613740554,1.0274796735606,-4.50073734439946,6.77181426934952e-06,0.000791680368203443,"ENSG00000114547.10","Downregulated"
459.29172084402,-2.88236257596877,0.640735951730746,-4.49851856787959,6.8428620919608e-06,0.000795925593782689,"ENSG00000196263.8","Downregulated"
73.9123081468708,-3.26937500956138,0.727033935507604,-4.49686713355237,6.89620521678999e-06,0.000798079021906696,"ENSG00000233251.8","Downregulated"
3958.21665305064,-4.30546761450768,0.958004088478414,-4.49420588731098,6.98300422023652e-06,0.000804063109057787,"ENSG00000108984.15","Downregulated"
112.552065745709,-3.60400969840555,0.804580404701805,-4.47936548957003,7.48652495295291e-06,0.000853463844636632,"ENSG00000158220.14","Downregulated"
50.2897032151712,-4.90016098974732,1.09787449477657,-4.46331617417213,8.07008351661378e-06,0.000915435117325189,"ENSG00000270110.2","Downregulated"
2122.42804755247,-3.51614751244928,0.788109086436584,-4.46149850694839,8.13885135058724e-06,0.000918687881021458,"ENSG00000168497.5","Downregulated"
187.299179252056,-4.80568053739483,1.07742057106634,-4.46035714042342,8.18231860827237e-06,0.000919066904852711,"ENSG00000151967.18","Downregulated"
130.117168830798,-4.18100435423167,0.939950599072874,-4.44811073938953,8.66288675247385e-06,0.000958943898773844,"ENSG00000258545.6","Downregulated"
108.715544963998,-4.52745584203297,1.0181686533865,-4.44666591038167,8.72133141480441e-06,0.000960772057878982,"ENSG00000176399.4","Downregulated"
686.91542214084,-4.10512700053795,0.92467516428346,-4.4395341835736,9.01537949796608e-06,0.000988413424958827,"ENSG00000198838.14","Downregulated"
180.064478817488,-4.55787992175031,1.03009202646532,-4.42473080525661,9.65626167342662e-06,0.00104638197705199,"ENSG00000241684.6","Downregulated"
507.41232017726,-5.65127253534444,1.27960663317683,-4.41641391097999,1.00351841199516e-05,0.00107451499497463,"ENSG00000134548.11","Downregulated"
1018.88966976581,-4.10720898271646,0.931533953147277,-4.40908135322374,1.03810026487104e-05,0.00110125136431737,"ENSG00000154188.10","Downregulated"
25.0613377047172,-5.54449490730565,1.25843822818402,-4.40585384576769,1.05367993618115e-05,0.00111262774459239,"ENSG00000250579.2","Downregulated"
495.145909828489,-3.56098572541383,0.809024252648079,-4.40158093377064,1.07464967188336e-05,0.0011244074238144,"ENSG00000205221.12","Downregulated"
5587.06194218383,-4.32556644413286,0.98295339038987,-4.4005814379634,1.07961198881381e-05,0.00112446495962181,"ENSG00000168477.19","Downregulated"
439.206069185478,-2.835240888527,0.64480085523853,-4.39707991311234,1.09716957952902e-05,0.00113758116494697,"ENSG00000198774.5","Downregulated"
1280.63785215355,-4.56479946978331,1.04039119969106,-4.38757985567237,1.14618916088453e-05,0.00117774791177166,"ENSG00000116194.13","Downregulated"
200.783282914744,-2.55609521855187,0.583242521130439,-4.38255978593202,1.17292963796036e-05,0.00119984418411713,"ENSG00000133116.8","Downregulated"
78624.6341181883,-4.34486109668395,0.992383168268231,-4.37820917928908,1.19658475937898e-05,0.00121124468382477,"ENSG00000170345.10","Downregulated"
404.822363098236,-3.77269811404852,0.864651286987849,-4.36325969882184,1.28138678771288e-05,0.00123889016260139,"ENSG00000148541.13","Downregulated"
164.261191736831,-3.01868111085402,0.691048625278528,-4.36826150929298,1.25239478413213e-05,0.00123889016260139,"ENSG00000153253.19","Downregulated"
38.5336308022785,-4.0781532352402,0.933795820398305,-4.36728580933323,1.25800063753171e-05,0.00123889016260139,"ENSG00000228063.2","Downregulated"
255.974609583409,-4.20091007128256,0.965298925988135,-4.35192659826309,1.349464443536e-05,0.001288401177466,"ENSG00000266524.3","Downregulated"
55.17639019704,-4.44328614238513,1.02335860338469,-4.34186621159898,1.41277556452828e-05,0.00132673521662299,"ENSG00000132975.8","Downregulated"
138.29371340951,-4.51974762310541,1.04287985282378,-4.33391019192424,1.46483952188244e-05,0.00137001358385365,"ENSG00000267365.1","Downregulated"
168.521095313042,-6.82679265786927,1.57621471954457,-4.33113114172781,1.4834529149688e-05,0.00137618785804029,"ENSG00000137766.17","Downregulated"
3272.54270834408,-2.59597455812379,0.599791906546095,-4.32812535446288,1.5038387424473e-05,0.00138947423163054,"ENSG00000078596.11","Downregulated"
36.4252848597684,-4.62288380249906,1.0690865991879,-4.32414343796912,1.53125646584097e-05,0.00140912492603534,"ENSG00000285336.1","Downregulated"
800.596797259494,-3.10948588511353,0.719921144842429,-4.31920343969632,1.56593380460157e-05,0.00142388123804128,"ENSG00000105926.16","Downregulated"
80.9011271789667,-3.55721754678619,0.824666857234637,-4.31352068484315,1.60675099125118e-05,0.00144401638168668,"ENSG00000262097.2","Downregulated"
203.61511269256,-2.84427115152003,0.663192071974485,-4.2887592776131,1.79673973694697e-05,0.00157139291345049,"ENSG00000228649.9","Downregulated"
36.6850752358932,-5.39811071247724,1.26375169783881,-4.27149630873593,1.94165741946824e-05,0.00169167825512149,"ENSG00000264345.2","Downregulated"
370.108912450591,-6.07895417138576,1.43201794243708,-4.24502653998893,2.18567549787735e-05,0.00184806525307608,"ENSG00000163395.17","Downregulated"
58.531053612782,-3.84268877372107,0.906975599302575,-4.23681604739525,2.26711724718505e-05,0.00190987958095582,"ENSG00000246430.7","Downregulated"
1973.31176829676,-3.93157230944738,0.929207162022665,-4.23110418228942,2.32546924540784e-05,0.00193766553779183,"ENSG00000176597.12","Downregulated"
29.4548592635782,-7.25137256204296,1.71492836342663,-4.22838219758279,2.35377703128491e-05,0.0019470919456629,"ENSG00000183166.11","Downregulated"
177.994475249803,-8.40288256656409,1.98690791119298,-4.22912532545046,2.34601636524498e-05,0.0019470919456629,"ENSG00000231817.9","Downregulated"
14443.6250735991,-4.01761547399394,0.951286731693605,-4.22334858685693,2.40699096732177e-05,0.00198394931745364,"ENSG00000077157.22","Downregulated"
62.2319493425677,-3.12398544306426,0.740044403132932,-4.22134865129587,2.42844983447197e-05,0.0019944623479244,"ENSG00000228696.10","Downregulated"
1024.00285502166,-2.4517918605136,0.581873167092295,-4.2136190482293,2.51311027196171e-05,0.00202765523844122,"ENSG00000118596.12","Downregulated"
1654.43070255467,-3.55461091211864,0.843407105221364,-4.21458497339276,2.50237925889336e-05,0.00202765523844122,"ENSG00000141338.14","Downregulated"
23.2290612821564,-5.04127013546411,1.19628791274855,-4.21409435115118,2.50782440219028e-05,0.00202765523844122,"ENSG00000266573.6","Downregulated"
150.594334080771,-3.27131368518873,0.777371978067217,-4.20817031933954,2.57446793933847e-05,0.00206060382278899,"ENSG00000137878.17","Downregulated"
36.1507373761913,-4.06046134296834,0.96582268752383,-4.20414781659201,2.62067638537871e-05,0.00208507564911694,"ENSG00000231170.7","Downregulated"
3091.1889624641,-2.09431126871712,0.498479479314983,-4.20139916611041,2.65270394932359e-05,0.00209600201016554,"ENSG00000147454.14","Downregulated"
115.228659711889,-3.11626728795777,0.743451750755627,-4.19162008131727,2.76969526270427e-05,0.00216603403582272,"ENSG00000145777.15","Downregulated"
790.54558059415,-4.04661246125106,0.967011671794088,-4.18465731002338,2.85596615243716e-05,0.00221835960735407,"ENSG00000146374.14","Downregulated"
3270.80752733509,-3.70626983206159,0.886625484346864,-4.18019772439975,2.91255736188339e-05,0.00224708213435004,"ENSG00000115295.20","Downregulated"
130.752120523363,-2.66030481177286,0.63661119529189,-4.17885332750565,2.9298255167853e-05,0.00224716123269928,"ENSG00000148935.11","Downregulated"
147.638551627006,-6.76316251446869,1.61849902165292,-4.17866333188246,2.93227375655531e-05,0.00224716123269928,"ENSG00000203808.12","Downregulated"
2558.39186157453,-2.48251448325665,0.595170190782462,-4.17110016883226,3.03132565614306e-05,0.00231532653616207,"ENSG00000165092.13","Downregulated"
57.1941792843593,-3.17649083827488,0.762406458308449,-4.16640074812923,3.09446526179368e-05,0.00233364380965625,"ENSG00000092009.10","Downregulated"
76.4047556414962,-4.85283078834887,1.16490983619123,-4.1658424004862,3.10204953163314e-05,0.00233364380965625,"ENSG00000164841.5","Downregulated"
46.507839066332,-4.76817585879886,1.14428507466966,-4.16694752413454,3.08705525333621e-05,0.00233364380965625,"ENSG00000276409.5","Downregulated"
179.762761170285,-3.27035081770482,0.788596964712078,-4.14704971493118,3.36786953867347e-05,0.00249745510062019,"ENSG00000226833.6","Downregulated"
79.9901549180857,-4.97987154714424,1.20209859255846,-4.14264818041709,3.43318403496209e-05,0.00252951700891065,"ENSG00000273203.1","Downregulated"
2658.7508692865,-3.44743845164821,0.832348793904275,-4.14181948348529,3.44561490927322e-05,0.00253053910356047,"ENSG00000101938.15","Downregulated"
285.005467864421,-5.78670371601302,1.39763315570832,-4.1403595016178,3.4676194421064e-05,0.00253856331937464,"ENSG00000256124.6","Downregulated"
136.055936381966,-3.20141245344566,0.773819491317554,-4.13715664876151,3.51636059657538e-05,0.00256604734744995,"ENSG00000287315.1","Downregulated"
6949.86443606272,-2.76233282825163,0.669669668943192,-4.1249185327609,3.7086600713572e-05,0.00268924800237592,"ENSG00000162772.17","Downregulated"
142.006134999551,-4.17157407229719,1.01560788034258,-4.10746524622285,4.00024945485999e-05,0.00286442862527068,"ENSG00000272505.1","Downregulated"
5536.60554356471,-2.46795308048526,0.601642269999674,-4.1020274065627,4.09545748592676e-05,0.00291438859728341,"ENSG00000113594.10","Downregulated"
112.466553429208,-5.75185075811371,1.40217448115617,-4.10209345228634,4.09428833680544e-05,0.00291438859728341,"ENSG00000123838.11","Downregulated"
158.054198275193,-6.08057227365059,1.48266089417422,-4.10112136736242,4.11152831421886e-05,0.0029167665570282,"ENSG00000182050.13","Downregulated"
24.9683615534932,-7.98271464309141,1.9468742818938,-4.10027227609495,4.12664333158365e-05,0.00291845386728111,"ENSG00000109158.11","Downregulated"
978.921908261004,-3.37171704084348,0.823351640656733,-4.0951118262837,4.21964666253071e-05,0.00296591974310517,"ENSG00000204186.10","Downregulated"
55.1493556484985,-3.61303636776269,0.884812665431769,-4.08339133120298,4.4383188805544e-05,0.0031005987447873,"ENSG00000111339.12","Downregulated"
109.589682011048,-3.02582867806721,0.743705440227032,-4.06858483802876,4.72995390731623e-05,0.00325471963460192,"ENSG00000136011.15","Downregulated"
31.691405527844,-3.0603731288979,0.752790457657805,-4.06537184121567,4.79559411811084e-05,0.00328018637678781,"ENSG00000278058.1","Downregulated"
1606.32251036403,-3.82770930124378,0.942591364075946,-4.06083637844084,4.88972319744978e-05,0.00332472158297816,"ENSG00000154330.13","Downregulated"
241.042753826447,-2.77671275784338,0.684696422154794,-4.05539253309495,5.00501800831863e-05,0.00338303783606528,"ENSG00000122420.10","Downregulated"
203.658036677763,-2.1899285542145,0.540245191199831,-4.05358268779938,5.04391600294854e-05,0.00339930268504597,"ENSG00000136866.14","Downregulated"
24.3956328021307,-6.0876504526828,1.50497116700284,-4.04502796210136,5.23168793473921e-05,0.00350523091627527,"ENSG00000258604.1","Downregulated"
390.075693219266,-3.19537836690919,0.791208951568097,-4.03860239520328,5.37706202986847e-05,0.00358168602768623,"ENSG00000146477.6","Downregulated"
1156.34109935192,-3.01074499571675,0.746739589824089,-4.0318539913305,5.53385649996917e-05,0.00367319270707004,"ENSG00000111860.14","Downregulated"
11579.7590185037,-3.68592650505604,0.914322980270443,-4.03131779971865,5.5464985451961e-05,0.00367319270707004,"ENSG00000123358.20","Downregulated"
9.32000286528879,-6.56161335500991,1.62901215353371,-4.02797078019106,5.62603336651619e-05,0.00371512762421764,"ENSG00000226101.2","Downregulated"
194.489685997435,-4.63468647648916,1.15585998958167,-4.00973000040131,6.07882165180479e-05,0.00392366533322408,"ENSG00000112175.8","Downregulated"
72.4521809059983,-2.70449497452615,0.675793770189702,-4.00195310141283,6.28217527211051e-05,0.00402094313366314,"ENSG00000141052.18","Downregulated"
6234.85801207922,-3.36472956003407,0.842375315704463,-3.99433541950385,6.48759671596802e-05,0.00406273954842151,"ENSG00000148053.17","Downregulated"
13.3256560024921,-7.08342421172153,1.77328150603735,-3.99452889324406,6.48230164424455e-05,0.00406273954842151,"ENSG00000188828.12","Downregulated"
124.176575686095,-7.10138813082357,1.77736725004568,-3.9954534610903,6.45705410870783e-05,0.00406273954842151,"ENSG00000246022.3","Downregulated"
38.2257836027622,-3.17948469253767,0.795667765762584,-3.99599535050963,6.44229981395393e-05,0.00406273954842151,"ENSG00000264176.1","Downregulated"
3069.03437006877,-3.36341150962949,0.842257485394032,-3.99332931788192,6.5151981942077e-05,0.00406782701422548,"ENSG00000094963.14","Downregulated"
3771.28940234324,-4.16651736784582,1.04478194769582,-3.98793009109197,6.66522969512627e-05,0.00412775873605739,"ENSG00000025039.15","Downregulated"
7331.26329930736,-2.77791561448785,0.696988916351605,-3.9855951067757,6.73112087951913e-05,0.00415732894429383,"ENSG00000152104.12","Downregulated"
448.725062847937,-4.84883775385071,1.21703230819919,-3.98414875363942,6.77224433160223e-05,0.00417148404877241,"ENSG00000128655.18","Downregulated"
36.3451231681171,-6.63769798569039,1.67100582394097,-3.9722769906545,7.11888720618278e-05,0.00436155565354204,"ENSG00000164089.9","Downregulated"
38.9229449396761,-3.7505814456985,0.944369169248424,-3.97152042636398,7.14153759513792e-05,0.00436376513213308,"ENSG00000225472.2","Downregulated"
710.550596268072,-4.48753252868044,1.1306565535134,-3.96896167517527,7.21864894362866e-05,0.00439915217804008,"ENSG00000154080.14","Downregulated"
91.6293990547281,-4.25253272825219,1.07266379047354,-3.96446003493309,7.35622692294456e-05,0.00447110301624275,"ENSG00000254681.6","Downregulated"
342.488966118834,-3.22021466734945,0.81305265356728,-3.9606471404044,7.47469175847764e-05,0.00450723913036201,"ENSG00000177363.5","Downregulated"
189.741547247089,-3.80399439937214,0.961242722578175,-3.95737133818745,7.57790801712354e-05,0.00455748515234564,"ENSG00000164619.10","Downregulated"
476.26774039397,-3.22836420900348,0.817328091675652,-3.94989997515541,7.81838590420339e-05,0.00466761361864502,"ENSG00000154928.18","Downregulated"
50.5639895120358,-5.03809994889831,1.27607441773776,-3.94812393295205,7.87660280657445e-05,0.00468790848597005,"ENSG00000071991.9","Downregulated"
86.7915037317473,-4.22559079645864,1.07084271501136,-3.94604243669326,7.94535378036213e-05,0.00470438854065163,"ENSG00000165300.7","Downregulated"
